order_id,order_amount_paise,currency,order_datetime,customer_id,order_status,payment_method
ORD4657,75099,INR,2026-08-14T11:48:00,CUST1206,paid,upi
ORD4659,899900,INR,2026-08-14T11:56:00,CUST1303,paid,upi
ORD4395,45000,INR,2026-08-14T12:03:00,CUST1333,paid,wallet
ORD4735,24950,INR,2026-08-14T12:04:00,CUST1133,paid,netbanking
ORD4458,19900,INR,2026-08-14T12:09:00,CUST1369,paid,upi
ORD4469,34900,INR,2026-08-14T12:14:00,CUST1184,paid,card
ORD4172,120099,INR,2026-08-14T12:17:00,CUST1174,paid,upi
ORD4946,575000,INR,2026-08-14T12:21:00,CUST1254,paid,upi
ORD4198,49900,INR,2026-08-14T12:22:00,CUST1155,paid,upi
ORD4915,575000,INR,2026-08-14T12:33:00,CUST1216,paid,upi
ORD4221,59900,INR,2026-08-14T12:34:00,CUST1087,paid,upi
ORD4637,19900,INR,2026-08-14T12:40:00,CUST1168,paid,upi
ORD4891,1250000,INR,2026-08-14T12:46:00,CUST1209,paid,upi
ORD4609,59900,INR,2026-08-14T12:48:00,CUST1336,paid,upi
ORD4621,29900,INR,2026-08-14T12:49:00,CUST1018,paid,card
ORD4240,45000,INR,2026-08-14T12:52:00,CUST1158,paid,card
ORD4311,899900,INR,2026-08-14T12:53:00,CUST1396,paid,card
ORD4760,45000,INR,2026-08-14T13:01:00,CUST1364,paid,upi
ORD4855,24900,INR,2026-08-14T13:07:00,CUST1140,paid,upi
ORD4644,34999,INR,2026-08-14T13:14:00,CUST1005,paid,card
ORD4782,575000,INR,2026-08-14T13:18:00,CUST1279,paid,wallet
ORD4401,19999,INR,2026-08-14T13:20:00,CUST1230,paid,upi
ORD4423,575000,INR,2026-08-14T13:21:00,CUST1381,paid,upi
ORD4476,75000,INR,2026-08-14T13:21:00,CUST1350,paid,upi
ORD4216,120099,INR,2026-08-14T13:43:00,CUST1341,paid,wallet
ORD4725,34900,INR,2026-08-14T13:54:00,CUST1374,paid,upi
ORD4192,120099,INR,2026-08-14T13:57:00,CUST1265,paid,upi
ORD4134,29950,INR,2026-08-14T14:28:00,CUST1358,paid,card
ORD4884,120099,INR,2026-08-14T14:29:00,CUST1297,paid,upi
ORD4480,29999,INR,2026-08-14T14:34:00,CUST1376,paid,netbanking
ORD4135,575000,INR,2026-08-14T14:51:00,CUST1220,paid,wallet
ORD4704,19900,INR,2026-08-14T14:57:00,CUST1319,paid,upi
ORD4447,49950,INR,2026-08-14T15:14:00,CUST1233,paid,card
ORD4106,19900,INR,2026-08-14T15:15:00,CUST1176,paid,card
ORD4315,24900,INR,2026-08-14T15:15:00,CUST1009,paid,upi
ORD4030,45050,INR,2026-08-14T15:22:00,CUST1018,paid,card
ORD4136,89900,INR,2026-08-14T15:30:00,CUST1147,paid,upi
ORD4936,120000,INR,2026-08-14T15:34:00,CUST1058,paid,upi
ORD4917,24900,INR,2026-08-14T15:56:00,CUST1059,paid,upi
ORD4903,29999,INR,2026-08-14T16:02:00,CUST1031,paid,upi
ORD4626,29900,INR,2026-08-14T16:08:00,CUST1168,paid,upi
ORD4920,34900,INR,2026-08-14T16:11:00,CUST1010,paid,upi
ORD4183,29999,INR,2026-08-14T16:12:00,CUST1220,paid,netbanking
ORD4208,575000,INR,2026-08-14T16:20:00,CUST1216,paid,netbanking
ORD4807,575000,INR,2026-08-14T16:31:00,CUST1105,paid,upi
ORD4685,49999,INR,2026-08-14T16:42:00,CUST1169,paid,card
ORD4445,34900,INR,2026-08-14T16:48:00,CUST1275,paid,upi
ORD4564,120050,INR,2026-08-14T16:55:00,CUST1161,paid,upi
ORD4015,19900,INR,2026-08-14T17:16:00,CUST1070,paid,upi
ORD4040,19950,INR,2026-08-14T17:33:00,CUST1000,paid,upi
ORD4464,34900,INR,2026-08-14T17:38:00,CUST1365,paid,card
ORD4289,89950,INR,2026-08-14T17:56:00,CUST1379,paid,card
ORD4856,75000,INR,2026-08-14T18:06:00,CUST1228,paid,netbanking
ORD4994,75000,INR,2026-08-14T18:23:00,CUST1148,paid,card
ORD4934,59950,INR,2026-08-14T18:27:00,CUST1031,paid,card
ORD4824,19950,INR,2026-08-14T18:31:00,CUST1175,paid,upi
ORD4420,34900,INR,2026-08-14T18:37:00,CUST1264,paid,card
ORD4702,120099,INR,2026-08-14T18:38:00,CUST1172,paid,card
ORD4076,29900,INR,2026-08-14T18:46:00,CUST1335,paid,upi
ORD4355,29999,INR,2026-08-14T18:50:00,CUST1370,paid,netbanking
ORD4768,575000,INR,2026-08-14T18:54:00,CUST1183,paid,card
ORD4407,49950,INR,2026-08-14T19:12:00,CUST1234,paid,netbanking
ORD4247,899900,INR,2026-08-14T19:30:00,CUST1368,paid,card
ORD4647,59900,INR,2026-08-14T19:45:00,CUST1352,paid,upi
ORD4558,29900,INR,2026-08-14T19:47:00,CUST1342,paid,upi
ORD4166,45000,INR,2026-08-14T19:54:00,CUST1103,paid,upi
ORD4743,1250000,INR,2026-08-14T19:54:00,CUST1124,paid,upi
ORD4966,49999,INR,2026-08-14T20:02:00,CUST1323,paid,upi
ORD4854,89900,INR,2026-08-14T20:17:00,CUST1146,paid,upi
ORD4871,45000,INR,2026-08-14T20:36:00,CUST1339,paid,upi
ORD4560,19900,INR,2026-08-14T20:42:00,CUST1034,paid,upi
ORD4434,75099,INR,2026-08-14T20:47:00,CUST1009,paid,netbanking
ORD4535,899900,INR,2026-08-14T21:30:00,CUST1384,paid,upi
ORD4037,19900,INR,2026-08-14T21:34:00,CUST1062,paid,upi
ORD4541,34950,INR,2026-08-14T21:42:00,CUST1145,paid,wallet
ORD4669,59999,INR,2026-08-15T08:24:00,CUST1182,paid,netbanking
ORD4151,75000,INR,2026-08-15T08:32:00,CUST1177,paid,upi
ORD4863,24900,INR,2026-08-15T08:35:00,CUST1030,paid,upi
ORD4549,45000,INR,2026-08-15T09:00:00,CUST1289,paid,upi
ORD4006,34900,INR,2026-08-15T09:02:00,CUST1223,paid,wallet
ORD4107,24999,INR,2026-08-15T09:03:00,CUST1053,paid,card
ORD4878,75000,INR,2026-08-15T09:06:00,CUST1353,paid,upi
ORD4806,1250000,INR,2026-08-15T09:14:00,CUST1171,paid,card
ORD4959,34950,INR,2026-08-15T09:21:00,CUST1032,paid,upi
ORD4765,1250000,INR,2026-08-15T09:23:00,CUST1187,paid,upi
ORD4913,34999,INR,2026-08-15T09:27:00,CUST1341,paid,netbanking
ORD4603,399900,INR,2026-08-15T09:30:00,CUST1065,paid,wallet
ORD4105,45000,INR,2026-08-15T09:38:00,CUST1238,paid,wallet
ORD4072,59900,INR,2026-08-15T09:56:00,CUST1270,paid,upi
ORD4023,120000,INR,2026-08-15T10:20:00,CUST1193,paid,upi
ORD4909,34950,INR,2026-08-15T10:23:00,CUST1172,paid,card
ORD4069,24900,INR,2026-08-15T10:27:00,CUST1149,paid,upi
ORD4170,49950,INR,2026-08-15T10:37:00,CUST1191,paid,upi
ORD4100,34900,INR,2026-08-15T10:54:00,CUST1087,paid,upi
ORD4396,34999,INR,2026-08-15T10:56:00,CUST1326,paid,upi
ORD4873,19950,INR,2026-08-15T11:07:00,CUST1028,paid,upi
ORD4939,1250000,INR,2026-08-15T11:08:00,CUST1223,paid,wallet
ORD4327,59900,INR,2026-08-15T11:24:00,CUST1045,paid,upi
ORD4652,19900,INR,2026-08-15T11:24:00,CUST1194,paid,netbanking
ORD4444,249900,INR,2026-08-15T11:30:00,CUST1240,paid,card
ORD4746,34900,INR,2026-08-15T11:40:00,CUST1022,paid,wallet
ORD4260,575000,INR,2026-08-15T11:47:00,CUST1396,paid,card
ORD4474,19900,INR,2026-08-15T11:54:00,CUST1300,paid,upi
ORD4957,399900,INR,2026-08-15T12:02:00,CUST1054,paid,upi
ORD4944,575000,INR,2026-08-15T12:06:00,CUST1198,paid,upi
ORD4753,575000,INR,2026-08-15T12:28:00,CUST1055,paid,upi
ORD4796,89950,INR,2026-08-15T12:41:00,CUST1284,failed,upi
ORD4567,29900,INR,2026-08-15T12:57:00,CUST1181,paid,upi
ORD4400,45099,INR,2026-08-15T13:04:00,CUST1204,paid,upi
ORD4862,19900,INR,2026-08-15T13:21:00,CUST1383,paid,wallet
ORD4787,49900,INR,2026-08-15T13:24:00,CUST1023,paid,upi
ORD4393,120099,INR,2026-08-15T13:38:00,CUST1390,paid,upi
ORD4912,120000,INR,2026-08-15T13:48:00,CUST1215,paid,card
ORD4193,1250000,INR,2026-08-15T13:49:00,CUST1377,paid,netbanking
ORD4956,24900,INR,2026-08-15T14:05:00,CUST1027,paid,card
ORD4989,29900,INR,2026-08-15T14:07:00,CUST1268,paid,upi
ORD4180,19999,INR,2026-08-15T14:18:00,CUST1160,paid,card
ORD4584,59950,INR,2026-08-15T14:26:00,CUST1115,paid,upi
ORD4573,24900,INR,2026-08-15T14:27:00,CUST1099,paid,upi
ORD4655,899900,INR,2026-08-15T14:51:00,CUST1107,paid,upi
ORD4413,34950,INR,2026-08-15T14:53:00,CUST1121,paid,wallet
ORD4748,19950,INR,2026-08-15T15:00:00,CUST1134,paid,upi
ORD4288,75099,INR,2026-08-15T15:03:00,CUST1308,paid,card
ORD4888,24950,INR,2026-08-15T15:14:00,CUST1178,paid,card
ORD4147,45050,INR,2026-08-15T15:29:00,CUST1271,paid,upi
ORD4455,49900,INR,2026-08-15T15:33:00,CUST1042,paid,wallet
ORD4710,75000,INR,2026-08-15T15:34:00,CUST1175,paid,netbanking
ORD4272,75000,INR,2026-08-15T15:36:00,CUST1366,paid,upi
ORD4045,89950,INR,2026-08-15T15:38:00,CUST1022,paid,card
ORD4628,29900,INR,2026-08-15T15:53:00,CUST1202,paid,wallet
ORD4987,75000,INR,2026-08-15T16:17:00,CUST1040,paid,card
ORD4269,75050,INR,2026-08-15T16:18:00,CUST1086,paid,wallet
ORD4374,120050,INR,2026-08-15T16:19:00,CUST1050,paid,card
ORD4367,399900,INR,2026-08-15T16:21:00,CUST1175,paid,upi
ORD4901,29950,INR,2026-08-15T16:40:00,CUST1332,paid,upi
ORD4169,24950,INR,2026-08-15T16:44:00,CUST1225,paid,upi
ORD4641,75000,INR,2026-08-15T16:46:00,CUST1070,paid,upi
ORD4916,75000,INR,2026-08-15T16:59:00,CUST1044,paid,card
ORD4248,120000,INR,2026-08-15T17:03:00,CUST1123,paid,card
ORD4200,89950,INR,2026-08-15T17:14:00,CUST1217,paid,card
ORD4924,19900,INR,2026-08-15T17:14:00,CUST1229,paid,card
ORD4118,24900,INR,2026-08-15T17:19:00,CUST1024,paid,upi
ORD4050,120000,INR,2026-08-15T17:34:00,CUST1120,paid,upi
ORD4925,49900,INR,2026-08-15T18:25:00,CUST1097,paid,upi
ORD4774,29950,INR,2026-08-15T18:29:00,CUST1280,paid,upi
ORD4439,120000,INR,2026-08-15T18:41:00,CUST1147,paid,upi
ORD4857,75050,INR,2026-08-15T18:44:00,CUST1364,paid,netbanking
ORD4749,29900,INR,2026-08-15T18:55:00,CUST1011,paid,card
ORD4554,24900,INR,2026-08-15T19:00:00,CUST1148,paid,upi
ORD4471,59900,INR,2026-08-15T19:14:00,CUST1359,paid,upi
ORD4211,59950,INR,2026-08-15T19:31:00,CUST1209,paid,upi
ORD4375,45099,INR,2026-08-15T19:45:00,CUST1115,paid,wallet
ORD4729,49900,INR,2026-08-15T19:58:00,CUST1327,paid,upi
ORD4392,19900,INR,2026-08-15T20:05:00,CUST1225,paid,upi
ORD4295,75099,INR,2026-08-15T20:18:00,CUST1159,paid,card
ORD4113,75050,INR,2026-08-15T20:26:00,CUST1086,paid,upi
ORD4372,24900,INR,2026-08-15T20:59:00,CUST1005,paid,upi
ORD4594,45099,INR,2026-08-15T21:09:00,CUST1093,paid,card
ORD4616,24950,INR,2026-08-15T21:15:00,CUST1326,paid,card
ORD4590,899900,INR,2026-08-15T21:18:00,CUST1096,paid,upi
ORD4443,24900,INR,2026-08-15T21:36:00,CUST1380,paid,upi
ORD4770,89900,INR,2026-08-15T21:40:00,CUST1123,paid,upi
ORD4052,24950,INR,2026-08-15T21:54:00,CUST1145,paid,netbanking
ORD4769,34900,INR,2026-08-16T08:12:00,CUST1262,paid,upi
ORD4388,89950,INR,2026-08-16T08:28:00,CUST1167,paid,upi
ORD4051,24950,INR,2026-08-16T08:33:00,CUST1012,paid,upi
ORD4639,399900,INR,2026-08-16T08:33:00,CUST1388,paid,upi
ORD4254,29900,INR,2026-08-16T08:41:00,CUST1350,paid,upi
ORD4935,24900,INR,2026-08-16T08:44:00,CUST1396,paid,card
ORD4230,49900,INR,2026-08-16T08:51:00,CUST1121,paid,upi
ORD4044,59900,INR,2026-08-16T09:08:00,CUST1021,paid,card
ORD4885,19900,INR,2026-08-16T09:22:00,CUST1312,paid,card
ORD4688,249900,INR,2026-08-16T09:29:00,CUST1117,paid,card
ORD4012,59900,INR,2026-08-16T10:01:00,CUST1314,paid,upi
ORD4031,120099,INR,2026-08-16T10:12:00,CUST1367,paid,upi
ORD4249,29999,INR,2026-08-16T10:20:00,CUST1220,paid,upi
ORD4825,19900,INR,2026-08-16T10:24:00,CUST1143,paid,upi
ORD4312,24900,INR,2026-08-16T10:41:00,CUST1164,paid,wallet
ORD4112,59999,INR,2026-08-16T10:53:00,CUST1094,paid,upi
ORD4870,24999,INR,2026-08-16T10:58:00,CUST1264,paid,wallet
ORD4176,34900,INR,2026-08-16T11:04:00,CUST1060,paid,upi
ORD4822,120000,INR,2026-08-16T11:24:00,CUST1212,paid,wallet
ORD4048,19900,INR,2026-08-16T11:27:00,CUST1286,paid,upi
ORD4185,120000,INR,2026-08-16T11:32:00,CUST1049,paid,upi
ORD4430,75000,INR,2026-08-16T11:48:00,CUST1190,paid,card
ORD4902,45099,INR,2026-08-16T11:49:00,CUST1105,paid,upi
ORD4591,399900,INR,2026-08-16T12:20:00,CUST1356,paid,netbanking
ORD4056,49999,INR,2026-08-16T12:23:00,CUST1042,paid,upi
ORD4154,249900,INR,2026-08-16T12:26:00,CUST1102,paid,upi
ORD4080,59900,INR,2026-08-16T13:06:00,CUST1021,paid,netbanking
ORD4742,59900,INR,2026-08-16T13:28:00,CUST1279,failed,upi
ORD4720,24900,INR,2026-08-16T13:31:00,CUST1373,paid,upi
ORD4578,29950,INR,2026-08-16T13:35:00,CUST1348,paid,card
ORD4821,89999,INR,2026-08-16T13:38:00,CUST1141,paid,card
ORD4251,45099,INR,2026-08-16T13:57:00,CUST1116,paid,upi
ORD4974,34999,INR,2026-08-16T14:13:00,CUST1010,paid,upi
ORD4016,899900,INR,2026-08-16T14:29:00,CUST1304,paid,card
ORD4071,120050,INR,2026-08-16T14:31:00,CUST1278,paid,upi
ORD4910,34950,INR,2026-08-16T14:32:00,CUST1194,paid,upi
ORD4882,59900,INR,2026-08-16T14:43:00,CUST1399,paid,upi
ORD4488,399900,INR,2026-08-16T14:46:00,CUST1270,paid,card
ORD4540,29999,INR,2026-08-16T14:47:00,CUST1304,paid,card
ORD4047,89900,INR,2026-08-16T15:01:00,CUST1036,paid,card
ORD4923,34900,INR,2026-08-16T15:35:00,CUST1325,paid,upi
ORD4449,1250000,INR,2026-08-16T15:36:00,CUST1065,paid,upi
ORD4947,19950,INR,2026-08-16T15:51:00,CUST1086,paid,card
ORD4130,59950,INR,2026-08-16T15:57:00,CUST1017,paid,wallet
ORD4057,899900,INR,2026-08-16T16:15:00,CUST1082,paid,netbanking
ORD4681,75000,INR,2026-08-16T16:30:00,CUST1174,paid,netbanking
ORD4866,24950,INR,2026-08-16T17:03:00,CUST1094,paid,upi
ORD4767,899900,INR,2026-08-16T17:12:00,CUST1372,paid,netbanking
ORD4008,249900,INR,2026-08-16T17:14:00,CUST1310,paid,netbanking
ORD4543,120000,INR,2026-08-16T17:27:00,CUST1076,paid,upi
ORD4755,29900,INR,2026-08-16T17:27:00,CUST1021,paid,upi
ORD4250,59900,INR,2026-08-16T17:36:00,CUST1384,paid,upi
ORD4615,89950,INR,2026-08-16T17:41:00,CUST1155,paid,wallet
ORD4222,29999,INR,2026-08-16T18:00:00,CUST1106,paid,card
ORD4811,24950,INR,2026-08-16T18:11:00,CUST1109,paid,upi
ORD4305,249900,INR,2026-08-16T18:22:00,CUST1356,paid,netbanking
ORD4479,29900,INR,2026-08-16T18:23:00,CUST1367,paid,upi
ORD4043,49900,INR,2026-08-16T18:24:00,CUST1168,paid,upi
ORD4517,34950,INR,2026-08-16T18:28:00,CUST1090,paid,netbanking
ORD4694,34999,INR,2026-08-16T18:31:00,CUST1170,paid,upi
ORD4722,120000,INR,2026-08-16T18:35:00,CUST1311,paid,upi
ORD4504,89900,INR,2026-08-16T18:58:00,CUST1129,paid,upi
ORD4937,120099,INR,2026-08-16T19:08:00,CUST1112,paid,upi
ORD4666,34900,INR,2026-08-16T19:15:00,CUST1031,paid,card
ORD4142,19950,INR,2026-08-16T19:16:00,CUST1345,paid,upi
ORD4831,19900,INR,2026-08-16T19:16:00,CUST1142,paid,upi
ORD4611,24900,INR,2026-08-16T19:25:00,CUST1226,paid,card
ORD4064,34950,INR,2026-08-16T19:30:00,CUST1334,paid,card
ORD4354,75000,INR,2026-08-16T19:31:00,CUST1299,paid,upi
ORD4058,89950,INR,2026-08-16T19:36:00,CUST1205,paid,upi
ORD4398,49950,INR,2026-08-16T19:38:00,CUST1301,paid,card
ORD4574,59900,INR,2026-08-16T19:41:00,CUST1033,paid,card
ORD4095,49900,INR,2026-08-16T19:48:00,CUST1209,paid,card
ORD4177,89900,INR,2026-08-16T19:55:00,CUST1190,paid,upi
ORD4646,34900,INR,2026-08-16T20:05:00,CUST1256,paid,upi
ORD4832,249900,INR,2026-08-16T20:36:00,CUST1361,paid,card
ORD4850,24950,INR,2026-08-16T20:39:00,CUST1331,paid,upi
ORD4662,34999,INR,2026-08-16T21:03:00,CUST1048,paid,upi
ORD4322,34900,INR,2026-08-16T21:04:00,CUST1224,paid,card
ORD4196,19900,INR,2026-08-16T21:13:00,CUST1196,paid,upi
ORD4737,29950,INR,2026-08-16T21:24:00,CUST1148,paid,upi
ORD4970,19999,INR,2026-08-16T21:26:00,CUST1335,paid,upi
ORD4433,120050,INR,2026-08-16T21:27:00,CUST1192,paid,wallet
ORD4485,45000,INR,2026-08-16T21:35:00,CUST1019,paid,netbanking
ORD4270,49950,INR,2026-08-17T08:07:00,CUST1264,paid,upi
ORD4732,34900,INR,2026-08-17T08:18:00,CUST1179,paid,card
ORD4839,89999,INR,2026-08-17T08:29:00,CUST1031,paid,card
ORD4164,75099,INR,2026-08-17T08:47:00,CUST1275,paid,upi
ORD4077,399900,INR,2026-08-17T09:06:00,CUST1330,paid,netbanking
ORD4091,29900,INR,2026-08-17T09:36:00,CUST1045,paid,upi
ORD4948,29900,INR,2026-08-17T10:13:00,CUST1301,paid,upi
ORD4140,59900,INR,2026-08-17T10:15:00,CUST1308,paid,netbanking
ORD4150,45000,INR,2026-08-17T10:17:00,CUST1038,paid,upi
ORD4199,75000,INR,2026-08-17T10:36:00,CUST1343,paid,upi
ORD4418,19900,INR,2026-08-17T10:53:00,CUST1390,paid,card
ORD4650,75000,INR,2026-08-17T10:58:00,CUST1399,paid,upi
ORD4982,34950,INR,2026-08-17T11:00:00,CUST1040,paid,wallet
ORD4969,19999,INR,2026-08-17T11:02:00,CUST1162,paid,upi
ORD4803,249900,INR,2026-08-17T11:09:00,CUST1188,paid,card
ORD4090,34900,INR,2026-08-17T11:12:00,CUST1330,paid,card
ORD4752,75000,INR,2026-08-17T11:16:00,CUST1039,paid,upi
ORD4203,75000,INR,2026-08-17T11:24:00,CUST1316,paid,upi
ORD4339,24900,INR,2026-08-17T12:04:00,CUST1031,paid,card
ORD4074,45000,INR,2026-08-17T12:42:00,CUST1173,paid,card
ORD4467,34900,INR,2026-08-17T12:44:00,CUST1241,paid,wallet
ORD4436,34999,INR,2026-08-17T12:49:00,CUST1244,paid,netbanking
ORD4528,120000,INR,2026-08-17T12:51:00,CUST1279,paid,upi
ORD4658,75000,INR,2026-08-17T12:53:00,CUST1101,paid,upi
ORD4900,75050,INR,2026-08-17T13:01:00,CUST1240,paid,upi
ORD4814,89900,INR,2026-08-17T13:05:00,CUST1000,paid,netbanking
ORD4700,49900,INR,2026-08-17T13:20:00,CUST1112,paid,upi
ORD4714,75000,INR,2026-08-17T13:22:00,CUST1087,paid,card
ORD4245,575000,INR,2026-08-17T13:38:00,CUST1377,paid,upi
ORD4977,34900,INR,2026-08-17T13:39:00,CUST1235,paid,wallet
ORD4713,34900,INR,2026-08-17T13:44:00,CUST1212,paid,wallet
ORD4349,120050,INR,2026-08-17T13:47:00,CUST1262,paid,card
ORD4133,34900,INR,2026-08-17T14:02:00,CUST1227,paid,upi
ORD4926,75050,INR,2026-08-17T14:08:00,CUST1068,paid,upi
ORD4507,120099,INR,2026-08-17T14:37:00,CUST1154,paid,netbanking
ORD4301,19950,INR,2026-08-17T14:42:00,CUST1011,paid,netbanking
ORD4087,89999,INR,2026-08-17T14:52:00,CUST1254,paid,upi
ORD4202,45099,INR,2026-08-17T15:01:00,CUST1351,paid,netbanking
ORD4819,45000,INR,2026-08-17T15:03:00,CUST1028,paid,card
ORD4519,75000,INR,2026-08-17T15:05:00,CUST1371,paid,upi
ORD4102,19950,INR,2026-08-17T15:11:00,CUST1208,paid,upi
ORD4617,59900,INR,2026-08-17T15:17:00,CUST1138,paid,upi
ORD4253,89950,INR,2026-08-17T15:24:00,CUST1242,paid,card
ORD4145,120099,INR,2026-08-17T15:33:00,CUST1265,paid,upi
ORD4834,24900,INR,2026-08-17T15:45:00,CUST1047,paid,card
ORD4592,59950,INR,2026-08-17T15:53:00,CUST1331,refunded,netbanking
ORD4874,24900,INR,2026-08-17T16:09:00,CUST1190,paid,upi
ORD4081,89900,INR,2026-08-17T16:17:00,CUST1206,paid,netbanking
ORD4369,59900,INR,2026-08-17T16:18:00,CUST1037,paid,upi
ORD4099,34900,INR,2026-08-17T16:23:00,CUST1132,paid,card
ORD4411,49900,INR,2026-08-17T16:29:00,CUST1000,paid,card
ORD4544,19900,INR,2026-08-17T16:31:00,CUST1166,paid,card
ORD4082,49950,INR,2026-08-17T16:51:00,CUST1057,paid,netbanking
ORD4002,59900,INR,2026-08-17T16:53:00,CUST1077,paid,upi
ORD4786,899900,INR,2026-08-17T17:12:00,CUST1174,paid,upi
ORD4149,49999,INR,2026-08-17T17:39:00,CUST1059,paid,card
ORD4277,1250000,INR,2026-08-17T18:27:00,CUST1055,paid,card
ORD4419,120000,INR,2026-08-17T18:27:00,CUST1310,paid,upi
ORD4039,249900,INR,2026-08-17T18:36:00,CUST1127,paid,card
ORD4622,575000,INR,2026-08-17T18:39:00,CUST1337,paid,card
ORD4938,75000,INR,2026-08-17T18:50:00,CUST1388,paid,upi
ORD4035,45000,INR,2026-08-17T19:07:00,CUST1268,paid,card
ORD4454,24950,INR,2026-08-17T19:12:00,CUST1151,paid,wallet
ORD4968,120000,INR,2026-08-17T19:17:00,CUST1010,paid,upi
ORD4605,89900,INR,2026-08-17T19:29:00,CUST1291,paid,upi
ORD4744,29900,INR,2026-08-17T19:42:00,CUST1313,paid,card
ORD4967,59950,INR,2026-08-17T19:56:00,CUST1169,paid,upi
ORD4204,59900,INR,2026-08-17T20:11:00,CUST1073,paid,netbanking
ORD4238,59900,INR,2026-08-17T20:15:00,CUST1242,paid,upi
ORD4835,49950,INR,2026-08-17T20:17:00,CUST1216,paid,netbanking
ORD4291,29900,INR,2026-08-17T20:28:00,CUST1365,paid,netbanking
ORD4826,49900,INR,2026-08-17T20:29:00,CUST1239,paid,upi
ORD4911,899900,INR,2026-08-17T20:35:00,CUST1304,paid,upi
ORD4997,575000,INR,2026-08-17T20:45:00,CUST1165,paid,upi
ORD4951,34950,INR,2026-08-17T20:51:00,CUST1192,paid,upi
ORD4813,29900,INR,2026-08-17T20:54:00,CUST1152,paid,upi
ORD4336,899900,INR,2026-08-17T20:55:00,CUST1197,paid,upi
ORD4964,59900,INR,2026-08-17T20:56:00,CUST1246,paid,upi
ORD4572,24900,INR,2026-08-17T21:04:00,CUST1152,paid,upi
ORD4756,45050,INR,2026-08-17T21:36:00,CUST1083,paid,netbanking
ORD4011,249900,INR,2026-08-17T21:40:00,CUST1034,paid,upi
ORD4869,89900,INR,2026-08-17T21:49:00,CUST1238,paid,card
ORD4299,34900,INR,2026-08-18T08:00:00,CUST1146,paid,upi
ORD4943,59900,INR,2026-08-18T08:00:00,CUST1116,paid,netbanking
ORD4750,59900,INR,2026-08-18T08:03:00,CUST1131,paid,card
ORD4727,59950,INR,2026-08-18T08:06:00,CUST1399,paid,card
ORD4157,29900,INR,2026-08-18T08:11:00,CUST1361,paid,upi
ORD4864,29900,INR,2026-08-18T08:12:00,CUST1027,paid,upi
ORD4258,120000,INR,2026-08-18T08:16:00,CUST1197,paid,upi
ORD4065,249900,INR,2026-08-18T08:30:00,CUST1204,paid,netbanking
ORD4491,45000,INR,2026-08-18T08:37:00,CUST1071,paid,card
ORD4565,45000,INR,2026-08-18T08:49:00,CUST1019,paid,upi
ORD4928,89950,INR,2026-08-18T08:50:00,CUST1241,paid,upi
ORD4394,45050,INR,2026-08-18T09:18:00,CUST1263,paid,upi
ORD4550,34900,INR,2026-08-18T10:03:00,CUST1028,paid,upi
ORD4144,19900,INR,2026-08-18T10:17:00,CUST1030,paid,upi
ORD4799,45000,INR,2026-08-18T10:44:00,CUST1092,paid,card
ORD4468,29900,INR,2026-08-18T11:02:00,CUST1168,paid,upi
ORD4894,89900,INR,2026-08-18T11:03:00,CUST1214,paid,netbanking
ORD4511,24900,INR,2026-08-18T11:10:00,CUST1147,paid,card
ORD4880,575000,INR,2026-08-18T11:19:00,CUST1290,paid,card
ORD4300,575000,INR,2026-08-18T11:22:00,CUST1076,paid,card
ORD4160,59950,INR,2026-08-18T11:24:00,CUST1013,paid,upi
ORD4194,59900,INR,2026-08-18T11:28:00,CUST1252,paid,card
ORD4265,575000,INR,2026-08-18T11:28:00,CUST1045,paid,upi
ORD4588,59900,INR,2026-08-18T11:30:00,CUST1080,paid,netbanking
ORD4350,45000,INR,2026-08-18T12:25:00,CUST1309,paid,card
ORD4165,75050,INR,2026-08-18T12:28:00,CUST1304,paid,upi
ORD4833,49999,INR,2026-08-18T12:45:00,CUST1239,paid,card
ORD4671,24999,INR,2026-08-18T12:48:00,CUST1001,paid,card
ORD4490,89900,INR,2026-08-18T12:50:00,CUST1219,paid,upi
ORD4800,29999,INR,2026-08-18T13:24:00,CUST1264,paid,upi
ORD4178,24999,INR,2026-08-18T13:25:00,CUST1165,paid,upi
ORD4333,59900,INR,2026-08-18T13:44:00,CUST1224,paid,upi
ORD4425,49999,INR,2026-08-18T13:52:00,CUST1290,paid,upi
ORD4036,1250000,INR,2026-08-18T14:03:00,CUST1064,paid,upi
ORD4580,45000,INR,2026-08-18T14:04:00,CUST1399,paid,netbanking
ORD4191,75099,INR,2026-08-18T14:18:00,CUST1293,paid,upi
ORD4227,120050,INR,2026-08-18T14:45:00,CUST1358,paid,upi
ORD4003,24900,INR,2026-08-18T14:47:00,CUST1302,paid,card
ORD4287,24900,INR,2026-08-18T14:52:00,CUST1375,paid,upi
ORD4296,34999,INR,2026-08-18T15:21:00,CUST1274,paid,upi
ORD4409,75000,INR,2026-08-18T15:22:00,CUST1131,paid,upi
ORD4377,29900,INR,2026-08-18T15:43:00,CUST1312,paid,upi
ORD4181,34950,INR,2026-08-18T15:47:00,CUST1299,paid,upi
ORD4921,45000,INR,2026-08-18T15:57:00,CUST1399,paid,card
ORD4132,19900,INR,2026-08-18T16:03:00,CUST1141,paid,card
ORD4190,24900,INR,2026-08-18T16:15:00,CUST1240,paid,upi
ORD4386,45000,INR,2026-08-18T16:17:00,CUST1180,paid,netbanking
