txn_id,txn_type,order_ref,gross_amount_paise,fee_paise,gst_on_fee_paise,net_amount_paise,txn_datetime,settlement_id,payment_method,status
pay_000260,payment,ORD4259,34950,0,0,34950,2026-08-13T09:18:00,setl_0003,upi,captured
pay_000740,payment,ORD4739,24999,0,0,24999,2026-08-13T09:31:00,setl_0003,upi,captured
pay_000731,payment,ORD4730,19900,0,0,19900,2026-08-13T09:38:00,setl_0003,upi,captured
pay_000609,payment,ORD4608,19900,0,0,19900,2026-08-13T09:46:00,setl_0003,upi,captured
pay_000868,payment,ORD4867,34999,0,0,34999,2026-08-13T09:46:00,setl_0003,upi,captured
pay_000854,payment,ORD4853,34950,1200,216,33534,2026-08-13T09:51:00,setl_0003,netbanking,captured
pay_000716,payment,ORD4715,34999,1200,216,33583,2026-08-13T09:56:00,setl_0003,netbanking,captured
pay_000483,payment,ORD4482,45000,900,162,43938,2026-08-13T10:18:00,setl_0003,card,captured
pay_000839,payment,ORD4838,24999,0,0,24999,2026-08-13T10:25:00,setl_0003,upi,captured
pay_000905,payment,ORD4904,89950,0,0,89950,2026-08-13T10:32:00,setl_0003,upi,captured
pay_000696,payment,ORD4695,120099,0,0,120099,2026-08-13T10:33:00,setl_0003,upi,captured
pay_000064,payment,ORD4063,49950,999,180,48771,2026-08-13T10:36:00,setl_0003,card,captured
pay_000263,payment,ORD4262,120000,2400,432,117168,2026-08-13T10:48:00,setl_0003,card,captured
pay_000196,payment,ORD4195,75000,1200,216,73584,2026-08-13T10:52:00,setl_0003,netbanking,captured
pay_000694,payment,ORD4693,399900,0,0,399900,2026-08-13T10:56:00,setl_0003,upi,captured
pay_000105,payment,ORD4104,34900,0,0,34900,2026-08-13T11:06:00,setl_0003,upi,captured
pay_000218,payment,ORD4217,49900,0,0,49900,2026-08-13T11:16:00,setl_0003,upi,captured
pay_000877,payment,ORD4876,575000,0,0,575000,2026-08-13T11:30:00,setl_0003,upi,captured
pay_000458,payment,ORD4457,120000,0,0,120000,2026-08-13T11:39:00,setl_0003,upi,captured
pay_000331,payment,ORD4330,59900,1200,216,58484,2026-08-13T11:41:00,setl_0003,netbanking,captured
pay_000123,payment,ORD4122,59900,1198,216,58486,2026-08-13T12:05:00,setl_0003,card,captured
pay_000216,payment,ORD4215,24950,0,0,24950,2026-08-13T12:07:00,setl_0003,upi,captured
pay_000264,payment,ORD4263,34900,1200,216,33484,2026-08-13T12:09:00,setl_0003,netbanking,captured
pay_000257,payment,ORD4256,899900,0,0,899900,2026-08-13T12:35:00,setl_0003,upi,captured
pay_000413,payment,ORD4412,45099,0,0,45099,2026-08-13T12:37:00,setl_0003,upi,captured
pay_000784,payment,ORD4783,120000,0,0,120000,2026-08-13T12:42:00,setl_0003,upi,captured
pay_000211,payment,ORD4210,59900,0,0,59900,2026-08-13T12:44:00,setl_0003,upi,captured
pay_000496,payment,ORD4495,89900,0,0,89900,2026-08-13T12:44:00,setl_0003,upi,captured
pay_000269,payment,ORD4268,49999,0,0,49999,2026-08-13T13:03:00,setl_0003,upi,captured
pay_000576,payment,ORD4575,34900,1200,216,33484,2026-08-13T13:11:00,setl_0003,netbanking,captured
pay_000238,payment,ORD4237,249900,0,0,249900,2026-08-13T13:33:00,setl_0003,upi,captured
pay_000742,payment,ORD4741,19900,358,64,19478,2026-08-13T13:38:00,setl_0003,wallet,captured
pay_000281,payment,ORD4280,120000,2400,432,117168,2026-08-13T13:45:00,setl_0003,card,captured
pay_000128,payment,ORD4127,575000,0,0,575000,2026-08-13T13:53:00,setl_0003,upi,captured
pay_000830,payment,ORD4829,24999,500,90,24409,2026-08-13T14:06:00,setl_0003,card,captured
pay_000624,payment,ORD4623,59900,0,0,59900,2026-08-13T14:51:00,setl_0003,upi,captured
pay_000821,payment,ORD4820,45050,0,0,45050,2026-08-13T15:10:00,setl_0003,upi,captured
pay_000122,payment,ORD4121,19900,398,72,19430,2026-08-13T15:11:00,setl_0003,card,captured
pay_000709,payment,ORD4708,59900,1198,216,58486,2026-08-13T15:16:00,setl_0003,card,captured
pay_000997,payment,ORD4996,1250000,0,0,1250000,2026-08-13T15:35:00,setl_0003,upi,captured
pay_000979,payment,ORD4978,24950,499,90,24361,2026-08-13T15:36:00,setl_0003,card,captured
pay_000294,payment,ORD4293,45000,900,162,43938,2026-08-13T15:43:00,setl_0003,card,captured
pay_000985,payment,ORD4984,49900,0,0,49900,2026-08-13T16:07:00,setl_0003,upi,captured
pay_000741,payment,ORD4740,34900,0,0,34900,2026-08-13T16:19:00,setl_0003,upi,captured
pay_000335,payment,ORD4334,59999,1200,216,58583,2026-08-13T16:29:00,setl_0003,card,captured
pay_000680,payment,ORD4679,59999,0,0,59999,2026-08-13T16:36:00,setl_0003,upi,captured
pay_000637,payment,ORD4636,29900,598,108,29194,2026-08-13T16:40:00,setl_0003,card,captured
pay_000934,payment,ORD4933,45000,0,0,45000,2026-08-13T16:45:00,setl_0003,upi,captured
pay_000523,payment,ORD4522,75000,0,0,75000,2026-08-13T16:52:00,setl_0003,upi,captured
pay_000415,payment,ORD4414,34900,628,113,34159,2026-08-13T16:59:00,setl_0003,wallet,captured
pay_000500,payment,ORD4499,29900,598,108,29194,2026-08-13T16:59:00,setl_0003,card,captured
pay_000208,payment,ORD4207,89999,0,0,89999,2026-08-13T17:05:00,setl_0003,upi,captured
pay_000758,payment,ORD4757,29950,599,108,29243,2026-08-13T17:19:00,setl_0003,card,captured
rfnd_001006,refund,ORD4895,-45050,0,0,-45050,2026-08-13T17:23:00,setl_0003,upi,processed
pay_000001,payment,ORD4000,120050,2401,432,117217,2026-08-13T17:34:00,setl_0003,card,captured
pay_000996,payment,ORD4995,24900,0,0,24900,2026-08-13T17:37:00,setl_0003,upi,captured
pay_000305,payment,ORD4304,19900,358,64,19478,2026-08-13T18:04:00,setl_0003,wallet,captured
pay_000739,payment,ORD4738,24900,0,0,24900,2026-08-13T18:10:00,setl_0003,upi,captured
pay_000845,payment,ORD4844,89950,1799,324,87827,2026-08-13T18:16:00,setl_0003,card,captured
pay_000190,payment,ORD4189,249900,4998,900,244002,2026-08-13T18:25:00,setl_0003,card,captured
pay_000620,payment,ORD4619,59900,0,0,59900,2026-08-13T18:41:00,setl_0003,upi,captured
pay_000791,payment,ORD4790,75000,0,0,75000,2026-08-13T18:49:00,setl_0003,upi,captured
pay_000717,payment,ORD4716,24950,0,0,24950,2026-08-13T18:50:00,setl_0003,upi,captured
pay_000476,payment,ORD4475,399900,0,0,399900,2026-08-13T20:01:00,setl_0003,upi,captured
pay_000374,payment,ORD4373,249900,0,0,249900,2026-08-13T20:17:00,setl_0003,upi,captured
pay_000253,payment,ORD4252,59900,1198,216,58486,2026-08-13T20:38:00,setl_0003,card,captured
pay_000597,payment,ORD4596,49900,0,0,49900,2026-08-13T20:39:00,setl_0003,upi,captured
pay_000802,payment,ORD4801,19900,0,0,19900,2026-08-13T21:07:00,setl_0003,upi,captured
pay_000852,payment,ORD4851,89950,0,0,89950,2026-08-13T21:12:00,setl_0003,upi,captured
pay_000984,payment,ORD4983,89950,0,0,89950,2026-08-13T21:19:00,setl_0003,upi,captured
pay_000700,payment,ORD4699,59999,1200,216,58583,2026-08-13T21:26:00,setl_0003,card,captured
pay_000272,payment,ORD4271,49900,998,180,48722,2026-08-13T21:29:00,setl_0003,card,captured
rfnd_001004,refund,ORD4399,-24900,0,0,-24900,2026-08-13T21:32:00,setl_0003,card,processed
pay_000262,payment,ORD4261,59900,0,0,59900,2026-08-13T21:34:00,setl_0003,upi,captured
pay_000121,payment,ORD4120,89999,0,0,89999,2026-08-13T21:35:00,setl_0003,upi,captured
pay_000062,payment,ORD4061,45050,901,162,43987,2026-08-13T21:44:00,setl_0003,card,captured
pay_000291,payment,ORD4290,249900,1200,216,248484,2026-08-13T21:50:00,setl_0003,netbanking,captured
pay_000866,payment,ORD4865,249900,0,0,249900,2026-08-14T08:00:00,setl_0004,upi,captured
pay_000015,payment,ORD4014,89900,1618,291,87991,2026-08-14T08:04:00,setl_0004,wallet,captured
pay_000132,payment,ORD4131,249900,4998,900,244002,2026-08-14T08:11:00,setl_0004,card,captured
pay_000526,payment,ORD4525,45000,0,0,45000,2026-08-14T08:19:00,setl_0004,upi,captured
pay_000138,payment,ORD4137,49900,998,180,48722,2026-08-14T08:29:00,setl_0004,card,captured
pay_000530,payment,ORD4529,29900,0,0,29900,2026-08-14T08:33:00,setl_0004,upi,captured
pay_000639,payment,ORD4638,24900,0,0,24900,2026-08-14T08:40:00,setl_0004,upi,captured
pay_000950,payment,ORD4949,49999,0,0,49999,2026-08-14T08:44:00,setl_0004,upi,captured
pay_000528,payment,ORD4527,34950,1200,216,33534,2026-08-14T08:50:00,setl_0004,netbanking,captured
pay_000908,payment,ORD4907,59900,0,0,59900,2026-08-14T08:52:00,setl_0004,upi,captured
pay_000584,payment,ORD4583,75000,0,0,75000,2026-08-14T08:56:00,setl_0004,upi,captured
pay_000379,payment,ORD4378,49900,0,0,49900,2026-08-14T08:58:00,setl_0004,upi,captured
pay_000162,payment,ORD4161,45000,0,0,45000,2026-08-14T09:08:00,setl_0004,upi,captured
pay_000831,payment,ORD4830,45000,900,162,43938,2026-08-14T09:11:00,setl_0004,card,captured
pay_000050,payment,ORD4049,89950,1799,324,87827,2026-08-14T09:29:00,setl_0004,card,captured
pay_000074,payment,ORD4073,575000,11500,2070,561430,2026-08-14T09:33:00,setl_0004,card,captured
pay_000679,payment,ORD4678,75000,0,0,75000,2026-08-14T09:50:00,setl_0004,upi,captured
pay_000590,payment,ORD4589,45000,900,162,43938,2026-08-14T10:01:00,setl_0004,card,captured
pay_000069,payment,ORD4068,19900,0,0,19900,2026-08-14T10:11:00,setl_0004,upi,captured
pay_000274,payment,ORD4273,249900,4998,900,244002,2026-08-14T10:14:00,setl_0004,card,captured
pay_000319,payment,ORD4318,899900,0,0,899900,2026-08-14T10:51:00,setl_0004,upi,captured
pay_000309,payment,ORD4308,75099,1502,270,73327,2026-08-14T11:08:00,setl_0004,card,captured
pay_000981,payment,ORD4980,249900,0,0,249900,2026-08-14T11:36:00,setl_0004,upi,captured
pay_000506,payment,ORD4505,75000,1500,270,73230,2026-08-14T11:43:00,setl_0004,card,captured
pay_000556,payment,ORD4555,49900,0,0,49900,2026-08-14T11:44:00,setl_0004,upi,captured
pay_000464,payment,ORD4463,899900,17998,3240,878662,2026-08-14T11:48:00,setl_0004,card,captured
pay_000658,payment,ORD4657,75099,0,0,75099,2026-08-14T11:48:00,setl_0004,upi,captured
pay_000660,payment,ORD4659,899900,0,0,899900,2026-08-14T11:56:00,setl_0004,upi,captured
pay_000396,payment,ORD4395,45000,810,146,44044,2026-08-14T12:03:00,setl_0004,wallet,captured
pay_000736,payment,ORD4735,24950,1200,216,23534,2026-08-14T12:04:00,setl_0004,netbanking,captured
pay_000459,payment,ORD4458,19900,0,0,19900,2026-08-14T12:09:00,setl_0004,upi,captured
pay_000470,payment,ORD4469,34900,698,126,34076,2026-08-14T12:14:00,setl_0004,card,captured
pay_000173,payment,ORD4172,120099,0,0,120099,2026-08-14T12:17:00,setl_0004,upi,captured
pay_000947,payment,ORD4946,575000,0,0,575000,2026-08-14T12:21:00,setl_0004,upi,captured
pay_000199,payment,ORD4198,49900,1,0,49899,2026-08-14T12:22:00,setl_0004,upi,captured
pay_000916,payment,ORD4915,575000,0,0,575000,2026-08-14T12:33:00,setl_0004,upi,captured
pay_000222,payment,ORD4221,59900,0,0,59900,2026-08-14T12:34:00,setl_0004,upi,captured
pay_000638,payment,ORD4637,19900,0,0,19900,2026-08-14T12:40:00,setl_0004,upi,captured
pay_000892,payment,ORD4891,1250000,0,0,1250000,2026-08-14T12:46:00,setl_0004,upi,captured
pay_000610,payment,ORD4609,59900,0,0,59900,2026-08-14T12:48:00,setl_0004,upi,captured
pay_000622,payment,ORD4621,29900,598,108,29194,2026-08-14T12:49:00,setl_0004,card,captured
pay_000241,payment,ORD4240,45000,900,162,43938,2026-08-14T12:52:00,setl_0004,card,captured
pay_000312,payment,ORD4311,899900,17998,3240,878662,2026-08-14T12:53:00,setl_0004,card,captured
pay_000761,payment,ORD4760,45000,0,0,45000,2026-08-14T13:01:00,setl_0004,upi,captured
pay_000856,payment,ORD4855,24900,0,0,24900,2026-08-14T13:07:00,setl_0004,upi,captured
pay_000645,payment,ORD4644,34999,700,126,34173,2026-08-14T13:14:00,setl_0004,card,captured
pay_000783,payment,ORD4782,575000,10350,1863,562787,2026-08-14T13:18:00,setl_0004,wallet,captured
pay_000402,payment,ORD4401,19999,0,0,19999,2026-08-14T13:20:00,setl_0004,upi,captured
pay_000424,payment,ORD4423,575000,0,0,575000,2026-08-14T13:21:00,setl_0004,upi,captured
pay_000477,payment,ORD4476,75000,0,0,75000,2026-08-14T13:21:00,setl_0004,upi,captured
pay_000217,payment,ORD4216,120099,2162,389,117548,2026-08-14T13:43:00,setl_0004,wallet,captured
pay_000726,payment,ORD4725,34900,0,0,34900,2026-08-14T13:54:00,setl_0004,upi,captured
pay_000193,payment,ORD4192,120099,0,0,120099,2026-08-14T13:57:00,setl_0004,upi,captured
pay_000135,payment,ORD4134,29950,599,108,29243,2026-08-14T14:28:00,setl_0004,card,captured
pay_000885,payment,ORD4884,120099,0,0,120099,2026-08-14T14:29:00,setl_0004,upi,captured
pay_000481,payment,ORD4480,29999,1200,216,28583,2026-08-14T14:34:00,setl_0004,netbanking,captured
pay_000136,payment,ORD4135,575000,10350,1863,562787,2026-08-14T14:51:00,setl_0004,wallet,captured
pay_000705,payment,ORD4704,19900,0,0,19900,2026-08-14T14:57:00,setl_0004,upi,captured
pay_000448,payment,ORD4447,49950,999,180,48771,2026-08-14T15:14:00,setl_0004,card,captured
pay_000107,payment,ORD4106,19900,398,72,19430,2026-08-14T15:15:00,setl_0004,card,captured
pay_000316,payment,ORD4315,24900,0,0,24900,2026-08-14T15:15:00,setl_0004,upi,captured
pay_000031,payment,ORD4030,45050,901,162,43987,2026-08-14T15:22:00,setl_0004,card,captured
rfnd_001005,refund,ORD4963,-19900,0,0,-19900,2026-08-14T15:23:00,setl_0004,card,processed
pay_000137,payment,ORD4136,89900,0,0,89900,2026-08-14T15:30:00,setl_0004,upi,captured
pay_000937,payment,ORD4936,120000,0,0,120000,2026-08-14T15:34:00,setl_0004,upi,captured
pay_000918,payment,ORD4917,24900,0,0,24900,2026-08-14T15:56:00,setl_0004,upi,captured
pay_000904,payment,ORD4903,29999,0,0,29999,2026-08-14T16:02:00,setl_0004,upi,captured
pay_000627,payment,ORD4626,29900,0,0,29900,2026-08-14T16:08:00,setl_0004,upi,captured
pay_000921,payment,ORD4920,34900,0,0,34900,2026-08-14T16:11:00,setl_0004,upi,captured
pay_000184,payment,ORD4183,29999,1200,216,28583,2026-08-14T16:12:00,setl_0004,netbanking,captured
pay_001016,payment,ORD4183,29999,1200,216,28583,2026-08-14T16:14:20,,netbanking,voided
pay_000209,payment,ORD4208,575000,1200,216,573584,2026-08-14T16:20:00,setl_0004,netbanking,captured
pay_000808,payment,ORD4807,575000,0,0,575000,2026-08-14T16:31:00,setl_0004,upi,captured
pay_000686,payment,ORD4685,49999,1000,180,48819,2026-08-14T16:42:00,setl_0004,card,captured
pay_000446,payment,ORD4445,34900,0,0,34900,2026-08-14T16:48:00,setl_0004,upi,captured
pay_000565,payment,ORD4564,120050,0,0,120050,2026-08-14T16:55:00,setl_0004,upi,captured
pay_000016,payment,ORD4015,19900,0,0,19900,2026-08-14T17:16:00,setl_0004,upi,captured
pay_000041,payment,ORD4040,19950,0,0,19950,2026-08-14T17:33:00,setl_0004,upi,captured
pay_000465,payment,ORD4464,34900,698,126,34076,2026-08-14T17:38:00,setl_0004,card,captured
pay_000290,payment,ORD4289,89950,1799,324,87827,2026-08-14T17:56:00,setl_0004,card,captured
pay_000857,payment,ORD4856,75000,1200,216,73584,2026-08-14T18:06:00,setl_0004,netbanking,captured
pay_000995,payment,ORD4994,75000,1500,270,73230,2026-08-14T18:23:00,setl_0004,card,captured
pay_000935,payment,ORD4934,59950,1199,216,58535,2026-08-14T18:27:00,setl_0004,card,captured
pay_000825,payment,ORD4824,19950,0,0,19950,2026-08-14T18:31:00,setl_0004,upi,captured
pay_000421,payment,ORD4420,34900,698,126,34076,2026-08-14T18:37:00,setl_0004,card,captured
pay_000703,payment,ORD4702,120099,2402,432,117265,2026-08-14T18:38:00,setl_0004,card,captured
pay_000077,payment,ORD4076,29900,0,0,29900,2026-08-14T18:46:00,setl_0004,upi,captured
pay_000356,payment,ORD4355,29999,1200,216,28583,2026-08-14T18:50:00,setl_0004,netbanking,captured
pay_000769,payment,ORD4768,575000,11500,2070,561430,2026-08-14T18:54:00,setl_0004,card,captured
pay_000408,payment,ORD4407,49950,1200,216,48534,2026-08-14T19:12:00,setl_0004,netbanking,captured
pay_000248,payment,ORD4247,899900,17998,3240,878662,2026-08-14T19:30:00,setl_0004,card,captured
pay_000648,payment,ORD4647,59900,0,0,59900,2026-08-14T19:45:00,setl_0004,upi,captured
pay_000559,payment,ORD4558,29900,0,0,29900,2026-08-14T19:47:00,setl_0004,upi,captured
pay_000167,payment,ORD4166,45000,0,0,45000,2026-08-14T19:54:00,setl_0004,upi,captured
pay_000744,payment,ORD4743,1250000,0,0,1250000,2026-08-14T19:54:00,setl_0004,upi,captured
pay_000967,payment,ORD4966,49999,0,0,49999,2026-08-14T20:02:00,setl_0004,upi,captured
pay_000855,payment,ORD4854,89900,0,0,89900,2026-08-14T20:17:00,setl_0004,upi,captured
pay_000872,payment,ORD4871,45000,0,0,45000,2026-08-14T20:36:00,setl_0004,upi,captured
pay_000561,payment,ORD4560,19900,0,0,19900,2026-08-14T20:42:00,setl_0004,upi,captured
pay_000435,payment,ORD4434,75099,1200,216,73683,2026-08-14T20:47:00,setl_0004,netbanking,captured
pay_000536,payment,ORD4535,899900,0,0,899900,2026-08-14T21:30:00,setl_0004,upi,captured
pay_000038,payment,ORD4037,19900,0,0,19900,2026-08-14T21:34:00,setl_0004,upi,captured
pay_000542,payment,ORD4541,34950,629,113,34208,2026-08-14T21:42:00,setl_0004,wallet,captured
pay_000670,payment,ORD4669,59999,1200,216,58583,2026-08-15T08:24:00,setl_0005,netbanking,captured
pay_000152,payment,ORD4151,75000,0,0,75000,2026-08-15T08:32:00,setl_0005,upi,captured
pay_000864,payment,ORD4863,24900,0,0,24900,2026-08-15T08:35:00,setl_0005,upi,captured
pay_000550,payment,ORD4549,45000,0,0,45000,2026-08-15T09:00:00,setl_0005,upi,captured
pay_000007,payment,ORD4006,34900,628,113,34159,2026-08-15T09:02:00,setl_0005,wallet,captured
pay_000108,payment,ORD4107,24999,500,90,24409,2026-08-15T09:03:00,setl_0005,card,captured
pay_000879,payment,ORD4878,75000,0,0,75000,2026-08-15T09:06:00,setl_0005,upi,captured
rfnd_001001,refund,ORD4242,-89999,0,0,-89999,2026-08-15T09:10:00,setl_0005,upi,processed
pay_000807,payment,ORD4806,1250000,25000,4500,1220500,2026-08-15T09:14:00,setl_0005,card,captured
pay_000960,payment,ORD4959,34950,0,0,34950,2026-08-15T09:21:00,setl_0005,upi,captured
pay_000766,payment,ORD4765,1250000,0,0,1250000,2026-08-15T09:23:00,setl_0005,upi,captured
pay_000914,payment,ORD4913,34999,1200,216,33583,2026-08-15T09:27:00,setl_0005,netbanking,captured
pay_000604,payment,ORD4603,399900,7198,1296,391406,2026-08-15T09:30:00,setl_0005,wallet,captured
pay_000106,payment,ORD4105,45000,810,146,44044,2026-08-15T09:38:00,setl_0005,wallet,captured
pay_000073,payment,ORD4072,59900,0,0,59900,2026-08-15T09:56:00,setl_0005,upi,captured
pay_000024,payment,ORD4023,120000,0,0,120000,2026-08-15T10:20:00,setl_0005,upi,captured
pay_000910,payment,ORD4909,34950,699,126,34125,2026-08-15T10:23:00,setl_0005,card,captured
pay_000070,payment,ORD4069,24900,0,0,24900,2026-08-15T10:27:00,setl_0005,upi,captured
pay_000171,payment,ORD4170,49950,0,0,49950,2026-08-15T10:37:00,setl_0005,upi,captured
pay_000101,payment,ORD4100,34900,0,0,34900,2026-08-15T10:54:00,setl_0005,upi,captured
pay_000397,payment,ORD4396,34999,0,0,34999,2026-08-15T10:56:00,setl_0005,upi,captured
pay_000874,payment,ORD4873,19950,0,0,19950,2026-08-15T11:07:00,setl_0005,upi,captured
pay_000940,payment,ORD4939,1250000,22500,4050,1223450,2026-08-15T11:08:00,setl_0005,wallet,captured
pay_000328,payment,ORD4327,59900,0,0,59900,2026-08-15T11:24:00,setl_0005,upi,captured
pay_000653,payment,ORD4652,19900,1200,216,18484,2026-08-15T11:24:00,setl_0005,netbanking,captured
pay_000445,payment,ORD4444,249900,4998,900,244002,2026-08-15T11:30:00,setl_0005,card,captured
pay_000747,payment,ORD4746,34900,628,113,34159,2026-08-15T11:40:00,setl_0005,wallet,captured
pay_000261,payment,ORD4260,575000,11500,2070,561430,2026-08-15T11:47:00,setl_0005,card,captured
pay_000475,payment,ORD4474,19900,0,0,19900,2026-08-15T11:54:00,setl_0005,upi,captured
pay_000958,payment,ORD4957,399900,0,0,399900,2026-08-15T12:02:00,setl_0005,upi,captured
pay_000945,payment,ORD4944,575000,0,0,575000,2026-08-15T12:06:00,setl_0005,upi,captured
pay_000754,payment,ORD4753,575000,0,0,575000,2026-08-15T12:28:00,setl_0005,upi,captured
pay_000797,payment,ORD4796,89950,0,0,0,2026-08-15T12:41:00,,upi,failed
pay_000568,payment,ORD4567,29900,0,0,29900,2026-08-15T12:57:00,setl_0005,upi,captured
pay_000401,payment,ORD4400,45099,0,0,45099,2026-08-15T13:04:00,setl_0005,upi,captured
pay_000863,payment,ORD4862,19900,358,64,19478,2026-08-15T13:21:00,setl_0005,wallet,captured
pay_000788,payment,ORD4787,49900,0,0,49900,2026-08-15T13:24:00,setl_0005,upi,captured
pay_000394,payment,ORD4393,120099,0,0,120099,2026-08-15T13:38:00,setl_0005,upi,captured
pay_000913,payment,ORD4912,120000,2400,432,117168,2026-08-15T13:48:00,setl_0005,card,captured
pay_000194,payment,ORD4193,1250000,1200,216,1248584,2026-08-15T13:49:00,setl_0005,netbanking,captured
pay_000957,payment,ORD4956,24900,498,90,24312,2026-08-15T14:05:00,setl_0005,card,captured
pay_000990,payment,ORD4989,29900,0,0,29900,2026-08-15T14:07:00,setl_0005,upi,captured
pay_000181,payment,ORD4180,19999,400,72,19527,2026-08-15T14:18:00,setl_0005,card,captured
pay_000585,payment,ORD4584,59950,0,0,59950,2026-08-15T14:26:00,setl_0005,upi,captured
pay_000574,payment,ORD4573,24900,0,0,24900,2026-08-15T14:27:00,setl_0005,upi,captured
pay_000656,payment,ORD4655,899900,0,0,899900,2026-08-15T14:51:00,setl_0005,upi,captured
pay_000414,payment,ORD4413,34950,629,113,34208,2026-08-15T14:53:00,setl_0005,wallet,captured
pay_000749,payment,ORD4748,19950,0,0,19950,2026-08-15T15:00:00,setl_0005,upi,captured
pay_000289,payment,ORD4288,75099,1502,270,73327,2026-08-15T15:03:00,setl_0005,card,captured
pay_000889,payment,ORD4888,24950,499,90,24361,2026-08-15T15:14:00,setl_0005,card,captured
pay_000148,payment,ORD4147,45050,0,0,45050,2026-08-15T15:29:00,setl_0005,upi,captured
pay_000456,payment,ORD4455,49900,898,162,48840,2026-08-15T15:33:00,setl_0005,wallet,captured
pay_000711,payment,ORD4710,75000,1200,216,73584,2026-08-15T15:34:00,setl_0005,netbanking,captured
pay_000273,payment,ORD4272,75000,0,0,75000,2026-08-15T15:36:00,setl_0005,upi,captured
pay_000046,payment,ORD4045,89950,1799,324,87827,2026-08-15T15:38:00,setl_0005,card,captured
pay_000629,payment,ORD4628,29900,538,97,29265,2026-08-15T15:53:00,setl_0005,wallet,captured
pay_000988,payment,ORD4987,75000,1500,270,73230,2026-08-15T16:17:00,setl_0005,card,captured
pay_000270,payment,ORD4269,75050,1351,243,73456,2026-08-15T16:18:00,setl_0005,wallet,captured
pay_000375,payment,ORD4374,120050,2401,432,117217,2026-08-15T16:19:00,setl_0005,card,captured
pay_000368,payment,ORD4367,399900,0,0,399900,2026-08-15T16:21:00,setl_0005,upi,captured
pay_000902,payment,ORD4901,29950,0,0,29950,2026-08-15T16:40:00,setl_0005,upi,captured
pay_000170,payment,ORD4169,24950,0,0,24950,2026-08-15T16:44:00,setl_0005,upi,captured
pay_000642,payment,ORD4641,75000,0,0,75000,2026-08-15T16:46:00,setl_0005,upi,captured
pay_000917,payment,ORD4916,75000,1500,270,73230,2026-08-15T16:59:00,setl_0005,card,captured
pay_000249,payment,ORD4248,120000,2400,432,117168,2026-08-15T17:03:00,setl_0005,card,captured
pay_000201,payment,ORD4200,89950,1799,324,87827,2026-08-15T17:14:00,setl_0005,card,captured
pay_000925,payment,ORD4924,19900,398,72,19430,2026-08-15T17:14:00,setl_0005,card,captured
pay_000119,payment,ORD4118,24900,0,0,24900,2026-08-15T17:19:00,setl_0005,upi,captured
pay_000051,payment,ORD4050,120000,0,0,120000,2026-08-15T17:34:00,setl_0005,upi,captured
pay_000926,payment,ORD4925,49900,0,0,49900,2026-08-15T18:25:00,setl_0005,upi,captured
pay_000775,payment,ORD4774,29950,0,0,29950,2026-08-15T18:29:00,setl_0005,upi,captured
pay_000440,payment,ORD4439,120000,0,0,120000,2026-08-15T18:41:00,setl_0005,upi,captured
pay_000858,payment,ORD4857,75050,1200,216,73634,2026-08-15T18:44:00,setl_0005,netbanking,captured
pay_000750,payment,ORD4749,29900,598,108,29194,2026-08-15T18:55:00,setl_0005,card,captured
pay_000555,payment,ORD4554,24900,0,0,24900,2026-08-15T19:00:00,setl_0005,upi,captured
pay_000472,payment,ORD4471,59900,0,0,59900,2026-08-15T19:14:00,setl_0005,upi,captured
pay_000212,payment,ORD4211,59950,0,0,59950,2026-08-15T19:31:00,setl_0005,upi,captured
pay_000376,payment,ORD4375,45099,812,146,44141,2026-08-15T19:45:00,setl_0005,wallet,captured
pay_000730,payment,ORD4729,49900,0,0,49900,2026-08-15T19:58:00,setl_0005,upi,captured
pay_000393,payment,ORD4392,19900,0,0,19900,2026-08-15T20:05:00,setl_0005,upi,captured
pay_000296,payment,ORD4295,75099,1502,270,73327,2026-08-15T20:18:00,setl_0005,card,captured
pay_000114,payment,ORD4113,75050,0,0,75050,2026-08-15T20:26:00,setl_0005,upi,captured
pay_000373,payment,ORD4372,24900,0,0,24900,2026-08-15T20:59:00,setl_0005,upi,captured
pay_000595,payment,ORD4594,45099,902,162,44035,2026-08-15T21:09:00,setl_0005,card,captured
pay_000617,payment,ORD4616,24950,499,90,24361,2026-08-15T21:15:00,setl_0005,card,captured
pay_000444,payment,ORD4443,24900,0,0,24900,2026-08-15T21:36:00,setl_0005,upi,captured
pay_000771,payment,ORD4770,89900,0,0,89900,2026-08-15T21:40:00,setl_0005,upi,captured
pay_000053,payment,ORD4052,24950,1200,216,23534,2026-08-15T21:54:00,setl_0005,netbanking,captured
pay_000770,payment,ORD4769,34900,0,0,34900,2026-08-16T08:12:00,setl_0006,upi,captured
pay_000389,payment,ORD4388,89950,0,0,89950,2026-08-16T08:28:00,setl_0006,upi,captured
pay_000052,payment,ORD4051,24950,0,0,24950,2026-08-16T08:33:00,setl_0006,upi,captured
pay_000640,payment,ORD4639,399900,0,0,399900,2026-08-16T08:33:00,setl_0006,upi,captured
pay_000255,payment,ORD4254,29900,0,0,29900,2026-08-16T08:41:00,setl_0006,upi,captured
pay_000936,payment,ORD4935,24900,498,90,24312,2026-08-16T08:44:00,setl_0006,card,captured
pay_000231,payment,ORD4230,49900,0,0,49900,2026-08-16T08:51:00,setl_0006,upi,captured
pay_000045,payment,ORD4044,59900,1198,216,58486,2026-08-16T09:08:00,setl_0006,card,captured
